

CATCH COMPARISONS
******************
OPTION FILE   DESCRIPTION
===========   ==============================================
0107B.OP7     Stage 2 calibration 0107B




CEILINGS SPECIFIED FOR Alaska T
Catch level comparison

      Actual   0107B    |0107B   
Year   Catch    MDL Cat | Compare
==== ========  ======== |========
1982    none     none     none     none       720     -NA-     -NA-     -NA-     -NA-     -NA-    0.709
1983    none     none     none     none       428     -NA-     -NA-     -NA-     -NA-     -NA-    1.103
1984    none     none     none     none       324     -NA-     -NA-     -NA-     -NA-     -NA-    1.770
1985    none     none     none     none       438     -NA-     -NA-     -NA-     -NA-     -NA-    0.945
1986    none     none     none     none       449     -NA-     -NA-     -NA-     -NA-     -NA-    0.698
1987    none     none     none     none       253     -NA-     -NA-     -NA-     -NA-     -NA-    1.449
1988    none     none     none     none       368     -NA-     -NA-     -NA-     -NA-     -NA-    0.698
1989    none     none     none     none       295     -NA-     -NA-     -NA-     -NA-     -NA-    0.952
1990    none     none     none     none        78     -NA-     -NA-     -NA-     -NA-     -NA-    2.982
1991    none     none     none     none       318     -NA-     -NA-     -NA-     -NA-     -NA-    0.640
1992    none     none     none     none       549     -NA-     -NA-     -NA-     -NA-     -NA-    1.002
1993    none     none     none     none       742     -NA-     -NA-     -NA-     -NA-     -NA-    0.835
1994    none     none     none     none       406     -NA-     -NA-     -NA-     -NA-     -NA-    1.265
1995    none     none     none     none       350     -NA-     -NA-     -NA-     -NA-     -NA-    1.073
1996    none     none     none     none       639     -NA-     -NA-     -NA-     -NA-     -NA-    0.700
1997    none     none     none     none       797     -NA-     -NA-     -NA-     -NA-     -NA-    0.799
1998    none     none     none     none       306     -NA-     -NA-     -NA-     -NA-     -NA-    2.393
1999    none     none     none     none       905     -NA-     -NA-     -NA-     -NA-     -NA-    0.636
2000    none     none     none     none       900     -NA-     -NA-     -NA-     -NA-     -NA-    1.294
2001    none     none     none     none       734     -NA-     -NA-     -NA-     -NA-     -NA-    0.999
Average Magnitudes                                                                       0.000    0.349

TERMINAL RUN CALIBRATION FOR MCB
0107B.OP7     Stage 2 calibration 0107B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1980    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1981    none       300     4100      100     4500     -NA-    4.794    0.962    1.000    0.287    1.219
1982    none      2700     4200     1900     8800     -NA-    1.482    0.752    1.082    0.284    1.047
1983    none      2700    10100     1700    14500     -NA-    0.917    0.865    0.944    0.116    0.884
1984    none       900     6200     4600    11700     -NA-    0.920    0.891    1.014    0.069    0.941
1985    none      1000     2400     2300     5700     -NA-    3.189    0.844    1.392    0.608    1.476
1986    none      7200     9300      800    17300     -NA-    1.541    0.878    1.559    0.317    1.186
1987    none     13600    37500     5900    57000     -NA-    1.731    0.764    0.821    0.348    1.001
1988    none      7400    58500    12000    77900     -NA-    1.792    1.074    1.413    0.194    1.194
1989    none      9500    33300    50500    93300     -NA-    1.121    1.041    0.718    0.179    0.874
1990    none      4600    26800    27800    59200     -NA-    1.056    1.012    0.740    0.132    0.888
1991    none      6200    12800    16900    35900     -NA-    0.963    0.976    0.911    0.057    0.943
1992    none      6400    17500     7300    31200     -NA-    1.018    0.901    1.004    0.060    0.949
1993    none      4900    15500     7100    27500     -NA-    1.340    1.058    1.276    0.165    1.165
1994    none      3100    18100    10700    31900     -NA-    1.343    0.951    0.905    0.093    0.973
1995    none      8300    10500    11700    30500     -NA-    0.876    1.108    0.934    0.096    0.978
1996    none     23100    26500    10000    59600     -NA-    0.663    0.838    0.783    0.239    0.761
1997    none      4900    46800     8100    59800     -NA-    0.959    0.899    1.659    0.171    1.007
1998    none      8800    15300    12700    36800     -NA-    1.175    0.863    1.985    0.439    1.325
1999    none     10500    33600     6000    50100     -NA-    0.526    0.902    1.383    0.211    0.881
2000    none      5800    12900    18100    36800     -NA-    0.982    1.287    1.096    0.150    1.145
2001    none     19400    15400     8700    43500     -NA-    1.003    1.012    1.150    0.036    1.036
Average Magnitudes                                                                       0.202    0.130

Age-Statistc            Total-Stats 
Stock Group    0107B.OP7   0107B.OP7
========================
AKS              0.43062     0.14837
NTH              0.00000     0.06601
FRE              0.00000     0.08484
FRL              0.14961     0.09657
GSQ              0.27091     0.21809
GST              0.34997     0.16723
GSH              0.31666     0.15195
NKF              0.00000     0.14662
PSN              0.00000     0.11550
NKS              0.00000     0.13548
SKG              0.30913     0.16112
STL              0.00000     0.16242
SNO              0.00000     0.10715
WCH              0.00000     0.14192
URB              0.27393     0.12985
SPR              0.25885     0.08545
LRW              0.34072     0.15478
WSH              0.12339     0.08529
CWS              0.24437     0.14567
SUM              0.00000     0.07850
ORC              0.25320     0.16516
WCN              0.00000     0.10455
LYF              0.00000     0.34851
MCB              0.20250     0.12983
