

CATCH COMPARISONS
******************
OPTION FILE   DESCRIPTION
===========   ==============================================
0308B.OP7     Stage 2 calibration 0308B




CEILINGS SPECIFIED FOR Alaska T
Catch level comparison

      Actual   0308B    |0308B   
Year   Catch    MDL Cat | Compare
==== ========  ======== |========
2000    none      2400     3491       65     5956     -NA-    4.922    0.780    4.035    1.742    2.485
2001    none     26084    14267      388    40739     -NA-    1.761    0.455    0.000    0.688    1.287
2002    none     29984    39400     2103    71487     -NA-    1.576    0.628    0.223    0.470    1.013
2003    none      9964    36612     6399    52975     -NA-    1.007    0.528    0.191    0.425    0.578
Average Magnitudes                                                                       0.425    0.235

TERMINAL RUN CALIBRATION FOR CWF
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     27635    31164     5646    64445     -NA-    0.727    1.015    1.000    0.124    0.890
1980    none     19491    34258     3583    57332     -NA-    0.722    1.185    0.868    0.213    1.008
1981    none     25300    23400     2769    51469     -NA-    0.500    1.181    1.437    0.352    0.860
1982    none     46800    26277     2606    75683     -NA-    0.470    1.422    1.454    0.490    0.834
1983    none     24377    22043     1412    47832     -NA-    0.604    2.030    2.099    0.709    1.306
1984    none     28720    26006      923    55649     -NA-    0.339    1.286    3.265    0.512    0.830
1985    none     33661    23183     3420    60264     -NA-    0.518    1.664    1.646    0.561    1.022
1986    none     52555    26766     4723    84044     -NA-    1.391    1.439    1.762    0.427    1.427
1987    none    128835    53586     4343   186764     -NA-    0.931    0.736    2.032    0.148    0.900
1988    none     13794   175598    11401   200793     -NA-    1.330    1.116    0.439    0.156    1.092
1989    none     13626    39869    46091    99586     -NA-    1.257    0.872    0.751    0.202    0.869
1990    none      8000    20726     7917    36643     -NA-    1.408    0.849    1.069    0.189    1.019
1991    none     16648    16662     3020    36330     -NA-    0.621    0.671    0.876    0.335    0.665
1992    none      5034    14809     2560    22403     -NA-    1.476    1.299    1.867    0.403    1.403
1993    none      8668    15484     3495    27647     -NA-    1.768    0.932    1.540    0.347    1.271
1994    none     10409    17843     4403    32655     -NA-    0.962    0.730    0.694    0.201    0.799
1995    none     14930    12028     4678    31636     -NA-    0.849    1.034    0.608    0.142    0.884
1996    none     20528    33877     1942    56347     -NA-    1.371    1.035    0.993    0.157    1.156
1997    none      2709    28178     4677    35564     -NA-    1.151    0.864    1.226    0.149    0.933
1998    none     11208     7228     8653    27089     -NA-    0.968    0.855    0.563    0.191    0.809
1999    none     10858    15808     1070    27736     -NA-    1.005    1.048    1.598    0.052    1.052
2000    none      3978    14808     2217    21003     -NA-    1.780    0.822    0.819    0.292    1.003
2001    none     34338    17209     1922    53469     -NA-    0.881    0.758    2.339    0.203    0.894
2002    none     35616    46800     2497    84913     -NA-    0.877    1.041    1.422    0.087    0.983
2003    none     11836    43488     7601    62925     -NA-    1.002    1.104    1.280    0.106    1.106
Average Magnitudes                                                                       0.270    0.149

TERMINAL RUN CALIBRATION FOR LRW
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     11800    16500     4400    32700     -NA-    0.643    1.071    1.000    0.165    0.907
1980    none      7400    23700     7700    38800     -NA-    0.596    0.963    0.847    0.130    0.870
1981    none      3500    18200     3300    25000     -NA-    0.798    1.038    2.543    0.259    1.203
1982    none      4500     5300     3300    13100     -NA-    0.935    1.169    1.698    0.267    1.222
1983    none      2200    11100     3500    16800     -NA-    1.143    0.972    0.946    0.049    0.989
1984    none      2300     6900     4100    13300     -NA-    0.894    0.709    1.148    0.215    0.876
1985    none      4400     5100     3700    13200     -NA-    1.098    0.798    1.458    0.239    1.083
1986    none      8400    12600     3400    24400     -NA-    0.715    0.762    1.375    0.273    0.831
1987    none     13400    18400     6100    37900     -NA-    1.088    0.893    1.420    0.151    1.047
1988    none      3700    25700    12400    41800     -NA-    1.169    0.548    1.351    0.397    0.841
1989    none      4500    12400    21800    38700     -NA-    1.179    0.740    1.478    0.374    1.207
1990    none      1200     8400    10700    20300     -NA-    2.026    0.730    1.243    0.300    1.077
1991    none      5600     7000     7200    19800     -NA-    0.559    0.692    1.202    0.307    0.840
1992    none      1200     7700     3600    12500     -NA-    0.959    0.746    1.256    0.234    0.913
1993    none      4600     3700     5100    13400     -NA-    0.518    0.470    1.868    0.642    1.019
1994    none      1800     9000     1300    12100     -NA-    0.644    0.789    2.546    0.376    0.956
1995    none      1800     4800     9400    16000     -NA-    1.264    0.921    1.438    0.311    1.263
1996    none      1300     7900     5400    14600     -NA-    1.664    0.628    1.189    0.330    0.928
1997    none      1000     6300     5000    12300     -NA-    0.905    0.832    1.493    0.294    1.106
1998    none       400     1700     5100     7200     -NA-    1.397    0.625    1.039    0.138    0.961
1999    none       900     1600      900     3400     -NA-    1.948    0.808    1.815    0.557    1.376
2000    none      2300     6600     1300    10200     -NA-    1.324    0.627    1.114    0.329    0.846
2001    none      3200     9400     3100    15700     -NA-    1.361    0.819    1.520    0.285    1.068
2002    none      3400    14200     7300    24900     -NA-    1.426    0.732    1.131    0.249    0.944
2003    none      3700    12000     8900    24600     -NA-    1.001    0.880    1.298    0.167    1.050
Average Magnitudes                                                                       0.281    0.121

TERMINAL RUN CALIBRATION FOR WSH
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     18263    29996      367    48626     -NA-    0.907    0.976    1.000    0.050    0.950
1980    none     21453    20491     1123    43067     -NA-    1.516    1.092    1.634    0.317    1.317
1981    none     26089    30507      631    57227     -NA-    1.299    0.654    0.713    0.324    0.949
1982    none     44496    31870      713    77079     -NA-    1.108    0.755    0.274    0.170    0.954
1983    none     35145    25560      515    61220     -NA-    0.925    0.831    1.011    0.113    0.887
1984    none     44823    39682     1131    85636     -NA-    0.985    1.055    0.569    0.039    1.012
1985    none     36367    30953     1022    68342     -NA-    1.048    1.025    1.438    0.043    1.043
1986    none     46943    23930      713    71586     -NA-    0.919    0.897    0.837    0.090    0.910
1987    none     59373    34967      513    94853     -NA-    0.968    1.108    2.447    0.068    1.028
1988    none     65609    52385     1025   119019     -NA-    1.013    1.052    1.032    0.030    1.030
1989    none     42818    68508     1223   112549     -NA-    1.155    0.953    0.318    0.095    1.023
1990    none     65156    64436     1747   131339     -NA-    0.745    0.885    2.371    0.201    0.836
1991    none     38765    67787     2902   109454     -NA-    1.308    1.234    1.260    0.261    1.261
1992    none     22079    58114     2631    82824     -NA-    1.257    0.779    1.270    0.232    0.922
1993    none     25210    41798     1310    68318     -NA-    1.048    0.866    1.661    0.112    0.949
1994    none     25923    26018      663    52604     -NA-    1.003    0.955    0.869    0.025    0.978
1995    none     16964    25552      848    43364     -NA-    1.382    0.997    0.930    0.152    1.146
1996    none     15873    21127      335    37335     -NA-    0.925    0.700    0.963    0.202    0.798
1997    none     21455    17783      344    39582     -NA-    1.091    1.067    0.597    0.083    1.076
1998    none     20401    26367      514    47282     -NA-    1.450    0.933    1.006    0.232    1.157
1999    none     27794    27371      636    55801     -NA-    0.987    0.678    0.703    0.168    0.832
2000    none     31888    25335      369    57592     -NA-    1.143    1.014    0.000    0.092    1.079
2001    none     43422    38229      366    82017     -NA-    0.920    0.875    0.988    0.101    0.899
2002    none     93442    33017      741   127200     -NA-    1.046    1.094    1.320    0.060    1.060
2003    none     19135    92762      624   112521     -NA-    1.001    0.953    1.582    0.042    0.965
Average Magnitudes                                                                       0.132    0.096

TERMINAL RUN CALIBRATION FOR CWS
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     19810     -NA-     -NA-     -NA-     -NA-     -NA-    1.162
1980    none     18837     9506      148    28491     -NA-    1.110    0.693    0.328    0.179    0.967
1981    none     24031     9871      248    34150     -NA-    1.141    0.801    0.232    0.162    1.036
1982    none     17722    13746      178    31646     -NA-    0.986    0.753    0.389    0.119    0.881
1983    none     23357     6438       81    29876     -NA-    0.900    1.034    1.119    0.086    0.929
1984    none     23846     5645       24    29515     -NA-    0.815    1.405    2.427    0.228    0.929
1985    none     11313     3041       11    14365     -NA-    0.934    2.452    6.313    0.364    1.259
1986    none     13279     3316       66    16661     -NA-    1.168    1.226    0.989    0.179    1.179
1987    none     28791     8122       38    36951     -NA-    1.011    0.729    0.936    0.068    0.949
1988    none     13749    11060       83    24892     -NA-    1.389    0.994    0.624    0.219    1.211
1989    none      9961    12032      336    22329     -NA-    1.363    0.601    0.286    0.388    0.936
1990    none     10162     8073      606    18841     -NA-    1.244    0.629    0.104    0.320    0.944
1991    none     12060     7171      661    19892     -NA-    0.983    0.669    0.067    0.161    0.839
1992    none     13979     4209      151    18339     -NA-    1.153    1.063    0.278    0.137    1.125
1993    none     10757     8054       97    18908     -NA-    1.003    0.753    0.403    0.110    0.893
1994    none      3204     4010      207     7421     -NA-    1.787    1.039    0.256    0.381    1.340
1995    none      1879     4558      221     6658     -NA-    1.025    0.491    0.165    0.383    0.631
1996    none      3118      809      223     4150     -NA-    1.277    0.955    0.088    0.266    1.150
1997    none      2227     2397       17     4641     -NA-    1.237    0.656    0.398    0.294    0.934
1998    none      1413     1599       52     3064     -NA-    1.959    0.684    0.265    0.620    1.265
1999    none      2367     2401       33     4801     -NA-    1.282    0.456    0.290    0.416    0.862
2000    none      3729     1811       58     5598     -NA-    1.340    0.668    0.165    0.342    1.110
2001    none      2204     3228       76     5508     -NA-    1.393    0.619    0.139    0.392    0.922
2002    none      7872     1983       55     9910     -NA-    1.261    0.608    0.318    0.290    1.125
2003    none      5700     5900      100    11700     -NA-    1.001    0.650    0.106    0.185    0.816
Average Magnitudes                                                                       0.251    0.141

ESCAPEMENT CALIBRATION FOR SUM
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     23261     -NA-     -NA-     -NA-     -NA-     -NA-    1.000
1980    none     none     none     none     21328     -NA-     -NA-     -NA-     -NA-     -NA-    0.939
1981    none     none     none     none     15504     -NA-     -NA-     -NA-     -NA-     -NA-    1.046
1982    none     none     none     none     13019     -NA-     -NA-     -NA-     -NA-     -NA-    0.974
1983    none     none     none     none     11239     -NA-     -NA-     -NA-     -NA-     -NA-    1.199
1984    none     none     none     none     15405     -NA-     -NA-     -NA-     -NA-     -NA-    0.884
1985    none     none     none     none     17373     -NA-     -NA-     -NA-     -NA-     -NA-    0.942
1986    none     none     none     none     16189     -NA-     -NA-     -NA-     -NA-     -NA-    1.192
1987    none     none     none     none     21568     -NA-     -NA-     -NA-     -NA-     -NA-    0.880
1988    none     none     none     none     18662     -NA-     -NA-     -NA-     -NA-     -NA-    1.037
1989    none     none     none     none     22578     -NA-     -NA-     -NA-     -NA-     -NA-    0.904
1990    none     none     none     none     17241     -NA-     -NA-     -NA-     -NA-     -NA-    1.182
1991    none     none     none     none     12913     -NA-     -NA-     -NA-     -NA-     -NA-    0.704
1992    none     none     none     none      9852     -NA-     -NA-     -NA-     -NA-     -NA-    1.541
1993    none     none     none     none     14275     -NA-     -NA-     -NA-     -NA-     -NA-    0.676
1994    none     none     none     none     14474     -NA-     -NA-     -NA-     -NA-     -NA-    1.080
1995    none     none     none     none     11909     -NA-     -NA-     -NA-     -NA-     -NA-    1.044
1996    none     none     none     none     10763     -NA-     -NA-     -NA-     -NA-     -NA-    1.125
1997    none     none     none     none     12741     -NA-     -NA-     -NA-     -NA-     -NA-    0.878
1998    none     none     none     none     13255     -NA-     -NA-     -NA-     -NA-     -NA-    1.125
1999    none     none     none     none     20318     -NA-     -NA-     -NA-     -NA-     -NA-    0.997
2000    none     none     none     none     23002     -NA-     -NA-     -NA-     -NA-     -NA-    1.228
2001    none     none     none     none     54521     -NA-     -NA-     -NA-     -NA-     -NA-    1.188
2002    none     none     none     none    129000     -NA-     -NA-     -NA-     -NA-     -NA-    0.800
2003    none     none     none     none     87600     -NA-     -NA-     -NA-     -NA-     -NA-    1.111
Average Magnitudes                                                                       0.000    0.141

ESCAPEMENT CALIBRATION FOR ORC
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none      9508    20745    26147    56400     -NA-    2.110    1.488    1.000    0.367    1.367
1980    none      9634    21020    26494    57148     -NA-    2.189    1.114    0.618    0.419    1.065
1981    none      9185    20039    25258    54482     -NA-    1.625    1.260    0.487    0.439    0.963
1982    none     10027    21878    27575    59480     -NA-    1.415    1.036    0.395    0.364    0.803
1983    none      6763    14755    18598    40116     -NA-    2.083    1.089    0.649    0.378    1.052
1984    none     13523    29504    37188    80215     -NA-    1.373    1.169    0.853    0.193    1.057
1985    none     15995    34899    43987    94881     -NA-    0.308    0.892    0.720    0.286    0.714
1986    none     27521    38862    34990   101373     -NA-    0.891    0.801    0.963    0.119    0.881
1987    none     14675    29263    45103    89041     -NA-    1.780    1.136    1.417    0.384    1.384
1988    none     19990    71313    56237   147540     -NA-    0.507    0.954    0.982    0.096    0.904
1989    none     13427    22675    52490    88592     -NA-    0.673    0.795    0.845    0.194    0.806
1990    none     16059    24954    27019    68032     -NA-    0.883    0.949    1.537    0.259    1.167
1991    none      8882    27383    38689    74954     -NA-    0.784    1.052    1.146    0.120    1.069
1992    none     18670    29754    40323    88747     -NA-    1.018    0.914    1.011    0.038    0.980
1993    none      8949    17763    17422    44134     -NA-    1.936    1.006    1.257    0.293    1.293
1994    none      8036    35875    42228    86139     -NA-    1.598    1.066    0.990    0.088    1.078
1995    none     14161    18364    48670    81195     -NA-    2.255    1.396    0.780    0.440    1.176
1996    none     18418    35920    38286    92624     -NA-    0.864    0.688    0.685    0.278    0.722
1997    none      3829    27055    27658    58542     -NA-    1.724    1.435    0.763    0.361    1.136
1998    none     10972    23940    30174    65086     -NA-    1.322    1.097    0.693    0.232    0.947
1999    none     11133    24290    30616    66039     -NA-    0.744    1.057    0.834    0.141    0.901
2000    none      7043    20194    25652    52889     -NA-    3.390    0.875    0.808    0.459    1.177
2001    none     22863    60937    17086   100886     -NA-    1.035    0.866    1.315    0.142    0.980
2002    none     21254    61711    66684   149649     -NA-    0.916    0.761    0.869    0.169    0.831
2003    none     12469    35968    37046    85483     -NA-    1.001    1.051    1.378    0.185    1.185
Average Magnitudes                                                                       0.258    0.151

TERMINAL RUN CALIBRATION FOR WCN
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none     25800     -NA-     -NA-     -NA-     -NA-     -NA-    1.201
1980    none     none     none     none     39900     -NA-     -NA-     -NA-     -NA-     -NA-    0.845
1981    none     none     none     none     32502     -NA-     -NA-     -NA-     -NA-     -NA-    1.034
1982    none     none     none     none     36251     -NA-     -NA-     -NA-     -NA-     -NA-    0.902
1983    none     none     none     none     22530     -NA-     -NA-     -NA-     -NA-     -NA-    1.400
1984    none     none     none     none     42047     -NA-     -NA-     -NA-     -NA-     -NA-    0.823
1985    none     none     none     none     33140     -NA-     -NA-     -NA-     -NA-     -NA-    1.217
1986    none     none     none     none     51719     -NA-     -NA-     -NA-     -NA-     -NA-    1.012
1987    none     none     none     none     71455     -NA-     -NA-     -NA-     -NA-     -NA-    0.911
1988    none     none     none     none     79739     -NA-     -NA-     -NA-     -NA-     -NA-    0.989
1989    none     none     none     none     92938     -NA-     -NA-     -NA-     -NA-     -NA-    0.866
1990    none     none     none     none     75332     -NA-     -NA-     -NA-     -NA-     -NA-    0.970
1991    none     none     none     none     49354     -NA-     -NA-     -NA-     -NA-     -NA-    1.216
1992    none     none     none     none     51524     -NA-     -NA-     -NA-     -NA-     -NA-    1.030
1993    none     none     none     none     48508     -NA-     -NA-     -NA-     -NA-     -NA-    1.002
1994    none     none     none     none     47364     -NA-     -NA-     -NA-     -NA-     -NA-    0.954
1995    none     none     none     none     45669     -NA-     -NA-     -NA-     -NA-     -NA-    1.019
1996    none     none     none     none     53030     -NA-     -NA-     -NA-     -NA-     -NA-    0.960
1997    none     none     none     none     44228     -NA-     -NA-     -NA-     -NA-     -NA-    0.976
1998    none     none     none     none     36718     -NA-     -NA-     -NA-     -NA-     -NA-    0.971
1999    none     none     none     none     24785     -NA-     -NA-     -NA-     -NA-     -NA-    1.215
2000    none     none     none     none     27615     -NA-     -NA-     -NA-     -NA-     -NA-    1.016
2001    none     none     none     none     27978     -NA-     -NA-     -NA-     -NA-     -NA-    1.098
2002    none     none     none     none     33489     -NA-     -NA-     -NA-     -NA-     -NA-    1.021
2003    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
Average Magnitudes                                                                       0.000    0.096

ESCAPEMENT CALIBRATION FOR LYF
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none       500     -NA-     -NA-     -NA-     -NA-     -NA-    1.026
1980    none     none     none     none       450     -NA-     -NA-     -NA-     -NA-     -NA-    1.082
1981    none     none     none     none       340     -NA-     -NA-     -NA-     -NA-     -NA-    0.890
1982    none     none     none     none       720     -NA-     -NA-     -NA-     -NA-     -NA-    0.700
1983    none     none     none     none       428     -NA-     -NA-     -NA-     -NA-     -NA-    1.416
1984    none     none     none     none       324     -NA-     -NA-     -NA-     -NA-     -NA-    1.166
1985    none     none     none     none       438     -NA-     -NA-     -NA-     -NA-     -NA-    1.203
1986    none     none     none     none       449     -NA-     -NA-     -NA-     -NA-     -NA-    0.706
1987    none     none     none     none       253     -NA-     -NA-     -NA-     -NA-     -NA-    1.336
1988    none     none     none     none       368     -NA-     -NA-     -NA-     -NA-     -NA-    0.724
1989    none     none     none     none       295     -NA-     -NA-     -NA-     -NA-     -NA-    0.931
1990    none     none     none     none        78     -NA-     -NA-     -NA-     -NA-     -NA-    2.826
1991    none     none     none     none       318     -NA-     -NA-     -NA-     -NA-     -NA-    0.725
1992    none     none     none     none       549     -NA-     -NA-     -NA-     -NA-     -NA-    0.995
1993    none     none     none     none       742     -NA-     -NA-     -NA-     -NA-     -NA-    0.791
1994    none     none     none     none       406     -NA-     -NA-     -NA-     -NA-     -NA-    1.213
1995    none     none     none     none       350     -NA-     -NA-     -NA-     -NA-     -NA-    1.158
1996    none     none     none     none       639     -NA-     -NA-     -NA-     -NA-     -NA-    0.860
1997    none     none     none     none       797     -NA-     -NA-     -NA-     -NA-     -NA-    0.811
1998    none     none     none     none       306     -NA-     -NA-     -NA-     -NA-     -NA-    2.286
1999    none     none     none     none       905     -NA-     -NA-     -NA-     -NA-     -NA-    1.206
2000    none     none     none     none      2999     -NA-     -NA-     -NA-     -NA-     -NA-    0.748
2001    none     none     none     none      2652     -NA-     -NA-     -NA-     -NA-     -NA-    0.890
2002    none     none     none     none      2185     -NA-     -NA-     -NA-     -NA-     -NA-    1.191
2003    none     none     none     none      2185     -NA-     -NA-     -NA-     -NA-     -NA-    1.141
Average Magnitudes                                                                       0.000    0.299

TERMINAL RUN CALIBRATION FOR MCB
0308B.OP7     Stage 2 calibration 0308B
----------------------------------------------

       Calibration Data                               MODEL COMPARISONS                  Age    
Year    Age 2    Age 3    Age 4    Age 5    Total    Age 2    Age 3    Age 4    Age 5  Struct.    Total
=======================================================================================================
1979    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1980    none     none     none     none         0     -NA-     -NA-     -NA-     -NA-     -NA-     -NA-
1981    none       300     4100      100     4500     -NA-    4.844    0.964    1.000    0.289    1.223
1982    none      2700     4200     1900     8800     -NA-    1.476    0.750    1.078    0.282    1.043
1983    none      2700    10100     1700    14500     -NA-    0.916    0.863    0.940    0.118    0.882
1984    none       900     6200     4600    11700     -NA-    0.942    0.891    1.020    0.070    0.946
1985    none      1000     2400     2300     5700     -NA-    3.239    0.827    1.394    0.624    1.479
1986    none      7200     9300      800    17300     -NA-    1.565    0.873    1.583    0.330    1.194
1987    none     13600    37500     5900    57000     -NA-    1.732    0.757    0.820    0.353    0.996
1988    none      7400    58500    12000    77900     -NA-    1.809    1.072    1.421    0.195    1.195
1989    none      9500    33200    50500    93200     -NA-    1.136    1.034    0.720    0.178    0.874
1990    none      4600    26700    27600    58900     -NA-    1.080    1.005    0.742    0.129    0.888
1991    none      6100    12700    16600    35400     -NA-    1.005    0.973    0.912    0.052    0.950
1992    none      6400    17500     7300    31200     -NA-    1.048    0.887    0.994    0.075    0.945
1993    none      4900    15500     7100    27500     -NA-    1.568    1.061    1.275    0.206    1.206
1994    none      3100    19800    10900    33800     -NA-    1.328    0.985    0.885    0.076    0.984
1995    none      9300     9900    15000    34200     -NA-    0.812    1.143    0.835    0.165    0.918
1996    none     23100    26500    10000    59600     -NA-    0.676    0.856    0.759    0.230    0.770
1997    none      4600    46300     7900    58800     -NA-    1.057    0.901    1.705    0.177    1.022
1998    none      8800    15300    12700    36800     -NA-    0.905    0.866    1.949    0.406    1.249
1999    none     10200    18400     6700    35300     -NA-    0.489    1.240    1.266    0.323    1.028
2000    none      6000    12700    18200    36900     -NA-    1.611    1.139    0.803    0.244    1.050
2001    none     31400    39100     6100    76600     -NA-    0.684    0.738    1.566    0.308    0.782
2002    none     31700    65600    11000   108300     -NA-    0.819    0.908    1.596    0.169    0.952
2003    none     19600    65100    20100   104800     -NA-    1.002    1.090    1.795    0.209    1.209
Average Magnitudes                                                                       0.227    0.131

Age-Statistc            Total-Stats 
Stock Group    0308B.OP7   0308B.OP7
========================
AKS              0.40872     0.15243
NTH              0.00000     0.07765
FRE              0.00000     0.08458
FRL              0.17877     0.11174
GSQ              0.24777     0.21245
GST              0.34958     0.15904
GSH              0.29165     0.12471
NKF              0.00000     0.12251
PSN              0.00000     0.11225
NKS              0.00000     0.13632
SKG              0.31212     0.17297
STL              0.00000     0.15922
SNO              0.00000     0.10890
WCH              0.00000     0.13441
URB              0.24567     0.10399
SPR              0.24505     0.07434
BON              0.42476     0.23548
CWF              0.26998     0.14864
LRW              0.28148     0.12076
WSH              0.13207     0.09613
CWS              0.25148     0.14118
SUM              0.00000     0.14074
ORC              0.25779     0.15093
WCN              0.00000     0.09633
LYF              0.00000     0.29908
MCB              0.22651     0.13098
