"Stock","Year","Mod","Agency","Actual","Model.Agency","Agency.Actual","Model.Actual","CLB","Level"
"NKS","AVG",NA,NA,NA,1.02026603222515,0.478630580978201,0.565455514764024,NA,9
"NKF","1999",27206,27000,43709,1.00762962962963,0.617721750669199,0.622434738840971,"9902B",10
"NKF","2000",21277,19000,35630,1.11984210526316,0.533258490036486,0.597165310131911,"0021B",10
"NKF","2001",33974,36450,71437,0.932071330589849,0.510239791704579,0.475579881573974,"0107B",10
"NKF","2002",50361,54420,62519,0.925413450937155,0.870455381564005,0.805531118539964,"0206B",10
"NKF","2003",48259,45750,33339,1.05484153005464,1.37226671465851,1.44752392093344,"0308B",10
"NKF","2004",37980,34200,18118,1.11052631578947,1.88762556573573,2.09625786510652,"0404B",10
"NKF","2005",19808,19523,20703,1.01459816626543,0.943003429454668,0.956769550306719,"0506B",10
"NKF","2006",16795,16899,38455,0.993845789691698,0.439448706280068,0.436744246521909,"0604B",10
"NKF","2007",22086,18834,39390,1.1726664542848,0.478141660319878,0.560700685453161,"0705B",10
"NKF","2008",34392,35271,33750,0.975078676533129,1.04506666666667,1.01902222222222,"0807B",10
"NKF","2009",26072,23014,25884,1.13287564091423,0.88912069231958,1.00726317416164,"0907B",10
"NKF","2010",32061,32627,41239,0.982652404450302,0.791168554038653,0.777443681951551,"1007B",10
"NKF","2011",39144,37902,40678,1.0327687193288,0.931756723536064,0.962289198092335,"1106B",10
"NKF","2012",45719,43973,41557,1.03970618333978,1.05813701662776,1.10015159900859,"1209B",10
"NKF","2013",50065,48257,37525,1.03746606709907,1.28599600266489,1.33417721518987,"1308B",10
"NKF","2014",46771,44046,32053,1.06186713890024,1.37416154494119,1.45917698811344,"1402B",10
"NKF","2015",40315,39739,23696,1.01449457711568,1.67703409858204,1.70134199864956,"1503B",10
"NKF","2016",29171,28611,15988,1.01957289154521,1.78952964723543,1.8245559169377,"1601B",10
"NKF","2017",21922,21997,NA,0.996590444151475,NA,NA,"1702B",10
"NKF","AVG",NA,NA,NA,1.03286881662546,1.02745180205752,1.06578496176308,NA,10
"SKG","1999",8967,7600,5139,1.17986842105263,1.47888694298502,1.74489200233508,"9902B",11
"SKG","2000",6988,7300,16266,0.957260273972603,0.44878888479036,0.429607770810279,"0021B",11
"SKG","2001",9064,9183,14193,0.987041271915496,0.647009088987529,0.638624674135137,"0107B",11
"SKG","2002",12635,13455,18114,0.939056112969156,0.742795627691288,0.697526774870266,"0206B",11
"SKG","2003",11906,11348,10583,1.04917166020444,1.07228574128319,1.12501181139563,"0308B",11
"SKG","2004",18761,20359,22144,0.921508914976178,0.919391257225434,0.847227239884393,"0404B",11
"SKG","2005",16220,19493,22784,0.832093572051506,0.855556530898876,0.71190308988764,"0506B",11
"SKG","2006",22402,21811,21246,1.027096419238,1.02659324108067,1.05441024192789,"0604B",11
"SKG","2007",12324,14252,12646,0.864720740948639,1.12699667879171,0.974537403131425,"0705B",11
"SKG","2008",18598,18302,14254,1.01617309583652,1.28399045881858,1.30475655956223,"0807B",11
"SKG","2009",22193,20400,10977,1.08789215686275,1.85843126537305,2.02177279766785,"0907B",11
"SKG","2010",9894,11853,7926,0.834725385978233,1.49545798637396,1.24829674489023,"1007B",11
"SKG","2011",12556,13044,8382,0.962588163140141,1.55619183965641,1.49797184442854,"1106B",11
"SKG","2012",10020,8337,15422,1.20187117668226,0.540591362987939,0.649721177538581,"1209B",11
"SKG","2013",7287,13018,13312,0.559763404516823,0.977914663461538,0.547400841346154,"1308B",11
"SKG","2014",15221,17874,12777,0.851572115922569,1.39891993425687,1.19128120842138,"1402B",11
"SKG","2015",9820,11387,13315,0.862386932466848,0.855200901239204,0.737514081862561,"1503B",11
"SKG","2016",14336,14361,17426,0.998259174152218,0.82411339377941,0.822678755882015,"1601B",11
"SKG","2017",15947,14429,NA,1.10520479589715,NA,NA,"1702B",11
"SKG","AVG",NA,NA,NA,0.959908094146535,1.06161754442672,1.01361861222096,NA,11
"STL","1999",1303,NA,1194,NA,NA,1.09128978224456,"9902B",12
"STL","2000",1370,1500,1612,0.913333333333333,0.930521091811414,0.849875930521092,"0021B",12
"STL","2001",1328,1360,1351,0.976470588235294,1.00666173205033,0.982975573649149,"0107B",12
"STL","2002",1372,1449,1564,0.946859903381642,0.926470588235294,0.877237851662404,"0206B",12
"STL","2003",1860,2050,990,0.907317073170732,2.07070707070707,1.87878787878788,"0308B",12
"STL","2004",1795,NA,1509,NA,NA,1.1895294897283,"0404B",12
"STL","2005",1377,NA,1036,NA,NA,1.32915057915058,"0506B",12
"STL","2006",1113,1169,1253,0.952095808383233,0.932960893854749,0.888268156424581,"0604B",12
"STL","2007",1424,1510,607,0.943046357615894,2.48764415156507,2.34596375617792,"0705B",12
"STL","2008",689,637,1671,1.08163265306122,0.381208856971873,0.412327947336924,"0807B",12
"STL","2009",1268,1086,1001,1.16758747697974,1.08491508491508,1.26673326673327,"0907B",12
"STL","2010",898,817,783,1.09914320685435,1.04342273307791,1.14687100893997,"1007B",12
"STL","2011",812,783,1018,1.03703703703704,0.769155206286837,0.797642436149312,"1106B",12
"STL","2012",569,395,1534,1.44050632911392,0.257496740547588,0.370925684485007,"1209B",12
"STL","2013",1393,1328,854,1.04894578313253,1.55503512880562,1.63114754098361,"1308B",12
"STL","2014",1000,850,432,1.17647058823529,1.96759259259259,2.31481481481481,"1402B",12
"STL","2015",514,525,459,0.979047619047619,1.1437908496732,1.119825708061,"1503B",12
"STL","2016",346,299,595,1.1571906354515,0.502521008403361,0.581512605042017,"1601B",12
"STL","2017",360,266,NA,1.35338345864662,NA,NA,"1702B",12
"STL","AVG",NA,NA,NA,1.07375424073,1.1373402486332,1.1708266672718,NA,12
"SNO","1999",5804,5600,2524,1.03642857142857,2.21870047543582,2.29952456418384,"9902B",13
"SNO","2000",5997,6000,3269,0.9995,1.83542367696543,1.83450596512695,"0021B",13
"SNO","2001",5876,5760,6742,1.02013888888889,0.854345891426876,0.871551468407001,"0107B",13
"SNO","2002",6524,6700,7422,0.973731343283582,0.902721638372406,0.879008353543519,"0206B",13
"SNO","2003",6033,5450,5786,1.10697247706422,0.94192879363982,1.04268924991358,"0308B",13
"SNO","2004",12845,15700,10994,0.818152866242038,1.4280516645443,1.16836456248863,"0404B",13
"SNO","2005",10161,NA,4963,NA,NA,2.04735039290752,"0506B",13
"SNO","2006",7824,8729,7180,0.896322602818192,1.21573816155989,1.08969359331476,"0604B",13
"SNO","2007",11153,12289,2832,0.907559606151843,4.33933615819209,3.93820621468927,"0705B",13
"SNO","2008",6103,6541,6986,0.933037761810121,0.936301173776124,0.873604351560263,"0807B",13
"SNO","2009",8503,8410,1830,1.01105826397146,4.59562841530055,4.64644808743169,"0907B",13
"SNO","2010",8050,9858,3488,0.816595658348549,2.82626146788991,2.3079128440367,"1007B",13
"SNO","2011",8281,7600,1414,1.08960526315789,5.37482319660537,5.85643564356436,"1106B",13
"SNO","2012",2506,2775,3361,0.903063063063063,0.825647128830705,0.74561142517108,"1209B",13
"SNO","2013",3835,3161,2684,1.21322366339766,1.17771982116244,1.42883755588674,"1308B",13
"SNO","2014",3416,3327,2375,1.02675082657048,1.40084210526316,1.43831578947368,"1402B",13
"SNO","2015",3809,4159,2329,0.915845155085357,1.78574495491627,1.63546586517819,"1503B",13
"SNO","2016",3586,3339,4386,1.07397424378556,0.761285909712722,0.817601459188326,"1601B",13
"SNO","2017",3775,3412,NA,1.10638921453693,NA,NA,"1702B",13
"SNO","AVG",NA,NA,NA,0.991574970533579,1.96591180197611,1.94006263255923,NA,13
"PSF+PSY","1999",66260,69285,146471,0.95633975607996,0.473028790682115,0.452376238299732,"9902B",14
"PSF+PSY","2000",67306,69800,100425,0.964269340974212,0.695046054269355,0.670211600697038,"0021B",14
"PSF+PSY","2001",102899,105955,145822,0.971157566891605,0.726605039020175,0.705647981786013,"0107B",14
"PSF+PSY","2002",114889,124608,147447,0.922003402670776,0.845103664367535,0.779188454156409,"0206B",14
"PSF+PSY","2003",114275,133850,144177,0.853754202465446,0.928372764033098,0.79260214874772,"0308B",14
"PSF+PSY","2004",127902,132300,143731,0.966757369614512,0.920469488141041,0.88987066116565,"0404B",14
"PSF+PSY","2005",104084,110542,155325,0.941578766441714,0.711681957186544,0.670104619346531,"0506B",14
"PSF+PSY","2006",107292,113486,191623,0.945420580512134,0.592235796329251,0.559911910365666,"0604B",14
"PSF+PSY","2007",127115,135714,221341,0.93663881397645,0.613144424214222,0.574294866292282,"0705B",14
"PSF+PSY","2008",166071,159200,160626,1.04315954773869,0.991122234258464,1.03389862164282,"0807B",14
"PSF+PSY","2009",138299,133187,136695,1.03838212438151,0.974337027689381,1.01173415267566,"0907B",14
"PSF+PSY","2010",138238,140074,144296,0.986892642460414,0.970740699672895,0.958016854244054,"1007B",14
"PSF+PSY","2011",172415,168642,155941,1.02237283713428,1.0814474705177,1.10564251864487,"1106B",14
"PSF+PSY","2012",153462,153989,192714,0.996577677626324,0.799054557530849,0.796319935240823,"1209B",14
"PSF+PSY","2013",189645,184783,182276,1.02631194428059,1.01375386776098,1.04042770304374,"1308B",14
"PSF+PSY","2014",191307,188039,80047,1.01737937342785,2.34910739940285,2.3899334141192,"1402B",14
"PSF+PSY","2015",128255,131300,96003,0.976808834729627,1.36766559378353,1.33594783496349,"1503B",14
"PSF+PSY","2016",109207,96430,120939,1.13250025925542,0.79734411562854,0.902992417665104,"1601B",14
"PSF+PSY","2017",142320,144238,NA,0.986702533312997,NA,NA,"1702B",14
"PSF+PSY","AVG",NA,NA,NA,0.983421451261817,0.93612560802714,0.92606232961649,NA,14
"PSN","1999",28536,28400,23215,1.00478873239437,1.22334697393926,1.22920525522292,"9902B",15
"PSN","2000",15364,10000,17882,1.5364,0.559221563583492,0.859188010289677,"0021B",15
"PSN","2001",19938,18900,26107,1.05492063492063,0.72394376987015,0.763703221358256,"0107B",15
"PSN","2002",20008,19801,25009,1.01045401747386,0.791754968211444,0.800031988484146,"0206B",15
"PSN","2003",25743,26600,9233,0.967781954887218,2.88097043214556,2.78815119679411,"0308B",15
"PSN","2004",24616,23200,16023,1.06103448275862,1.44791861698808,1.53629158085252,"0404B",15
"PSN","2005",22208,17715,10903,1.25362686988428,1.62478217004494,2.03687058607723,"0506B",15
"PSN","2006",20182,21301,13095,0.947467255058448,1.6266513936617,1.54119893088965,"0604B",15
"PSN","2007",18964,17014,12094,1.11461149641472,1.40681329584918,1.56805027286258,"0705B",15
"PSN","2008",23118,21100,18637,1.09563981042654,1.13215646295005,1.24043569243977,"0807B",15
"PSN","2009",24698,23073,6772,1.07042863953539,3.40711754282339,3.64707619610159,"0907B",15
"PSN","2010",14734,15128,6745,0.973955579058699,2.24284655300222,2.18443291326909,"1007B",15
"PSN","2011",18115,15997,6893,1.13239982496718,2.32076019149862,2.62802843464384,"1106B",15
"PSN","2012",14396,13860,10213,1.03867243867244,1.35709389993146,1.4095760305493,"1209B",15
"PSN","2013",12079,8767,7770,1.37778031253564,1.12831402831403,1.55456885456885,"1308B",15
"PSN","2014",9253,8125,7354,1.13883076923077,1.10484090290998,1.25822681533859,"1402B",15
"PSN","2015",7797,7478,9546,1.04265846483017,0.783364760108946,0.816781898177247,"1503B",15
"PSN","2016",7801,7066,8368,1.10401924709878,0.844407265774379,0.932241873804971,"1601B",15
"PSN","2017",8901,8040,NA,1.10708955223881,NA,NA,"1702B",15
"PSN","AVG",NA,NA,NA,1.1069768464414,1.47812804397816,1.59966998620691,NA,15
"WCH","1999",35221,42752,13535,0.823844498502994,3.15862578500185,2.60221647580347,"9902B",16
"WCH","2000",16244,NA,22571,NA,NA,0.719684550972487,"0021B",16
