"","Fishery","Year","Observed_New","Model_New","Observed_Old","Model_Old"
"1","Total Catch",1979,NA,2291227.31,2993482,2622989.39
"2","Total Catch",1980,NA,2185728.28,2874404,2476998.1
"3","Total Catch",1981,NA,2151553.7,2434026,2357376.27
"4","Total Catch",1982,NA,2428131.08,2596592,2386928.91
"5","Total Catch",1983,NA,2466719.55,2128823,2211425.49
"6","Total Catch",1984,NA,2885222.47,2359119,2635202.24
"7","Total Catch",1985,NA,2020573.35,2051074,1983905.43
"8","Total Catch",1986,NA,2225176.93,2154780,2099514.34
"9","Total Catch",1987,NA,2423161.98,2310820,2149246.7
"10","Total Catch",1988,NA,2384340.83,2274589,2069878.94
"11","Total Catch",1989,NA,2139268.66,2067422,1887390.23
"12","Total Catch",1990,NA,2001465.7,1932198,1779265.68
"13","Total Catch",1991,NA,1794584.27,1674291,1654483.54
"14","Total Catch",1992,NA,1630590.26,1553147,1528728.27
"15","Total Catch",1993,NA,1582614.91,1514155,1462679.5
"16","Total Catch",1994,NA,1149249.79,1061448,1067908.38
"17","Total Catch",1995,NA,886366.57,774365,785440.98
"18","Total Catch",1996,NA,775057.39,682110,712324.83
"19","Total Catch",1997,NA,1065413.16,952602,959888.52
"20","Total Catch",1998,NA,860224.65,695297,736360.61
"21","Total Catch",1999,NA,868902.4,755593,775018.41
"22","Total Catch",2000,NA,763543.81,726860,665532.58
"23","Total Catch",2001,NA,1085185.22,1149760,976675.49
"24","Total Catch",2002,NA,1634102.95,1553765,1388255.9
"25","Total Catch",2003,NA,1709478.94,1558171,1478237.71
"26","Total Catch",2004,NA,1855798.06,1705888,1655641.72
"27","Total Catch",2005,NA,1773792.91,1527340,1573526.55
"28","Total Catch",2006,NA,1456889.74,1329005,1416468.22
"29","Total Catch",2007,NA,1177985.39,1123017,1138820.82
"30","Total Catch",2008,NA,953146.33,1004525,957679.61
"31","Total Catch",2009,NA,1041757.39,1011586,1051287.2
"32","Total Catch",2010,NA,1247102.16,1324901,1306168.53
"33","Total Catch",2011,NA,1425391.88,1479157,1527913.43
"34","Total Catch",2012,NA,1250581.55,1324139,1207723.69
"35","Total Catch",2013,NA,1479164.98,1382439,1504102.96
"36","Total Catch",2014,NA,2015675.82,1933872,2157284.12
"37","Total Catch",2015,NA,1838916.67,1787772,1787418.64
"38","Total Catch",2016,NA,1730317.4,1535065,1441220.17
"39","Total Pre-Terminal Catch",1979,2942419,1993177.93,2777226,2386338
"40","Total Pre-Terminal Catch",1980,2729763,1884378.85,2710220,2229554.87
"41","Total Pre-Terminal Catch",1981,2380669,1862920.48,2322804,2133571.64
"42","Total Pre-Terminal Catch",1982,2572277,2073794.03,2403843,2128728.17
"43","Total Pre-Terminal Catch",1983,2153334,2255038.58,2038704,2056368.09
"44","Total Pre-Terminal Catch",1984,2292535,2567503.15,2180050,2350602.81
"45","Total Pre-Terminal Catch",1985,2109570,1698473.24,1850212,1702843.5
"46","Total Pre-Terminal Catch",1986,2208392,1748793.4,1810171,1676708.63
"47","Total Pre-Terminal Catch",1987,2281201,1696747.59,1709885,1570021.73
"48","Total Pre-Terminal Catch",1988,2183723,1633902.74,1670160,1551126.08
"49","Total Pre-Terminal Catch",1989,2117483,1606271.18,1686736,1603915.6
"50","Total Pre-Terminal Catch",1990,2031795,1608248.03,1693812,1553815.35
"51","Total Pre-Terminal Catch",1991,1665637,1456632.1,1480165,1415094.41
"52","Total Pre-Terminal Catch",1992,1621167,1383490.83,1433051,1370294.22
"53","Total Pre-Terminal Catch",1993,1545678,1338541.01,1377715,1321490.25
"54","Total Pre-Terminal Catch",1994,1071856,955165.73,992408,952537.56
"55","Total Pre-Terminal Catch",1995,942793,673233.06,694184,656655.91
"56","Total Pre-Terminal Catch",1996,739239,517324.35,561708,564885.01
"57","Total Pre-Terminal Catch",1997,1022783,843010.03,818877,839345.27
"58","Total Pre-Terminal Catch",1998,792231,654564.72,606136,620634.61
"59","Total Pre-Terminal Catch",1999,750186,624761.41,619245,628732.11
"60","Total Pre-Terminal Catch",2000,731023,554242.34,585063,563619.59
"61","Total Pre-Terminal Catch",2001,1060131,737519.6,771395,747577.04
"62","Total Pre-Terminal Catch",2002,1505239,1187683.43,1145478,1130926.21
"63","Total Pre-Terminal Catch",2003,1576783,1254659.98,1183407,1202501.17
"64","Total Pre-Terminal Catch",2004,1657976,1391127.9,1320878,1363334.37
"65","Total Pre-Terminal Catch",2005,1550490,1306885.29,1256765,1318176.06
"66","Total Pre-Terminal Catch",2006,1181171,1064921.07,1102207,1143721.22
"67","Total Pre-Terminal Catch",2007,1055205,940580.93,981540,1010347.75
"68","Total Pre-Terminal Catch",2008,746993,654809.4,721307,753375.2
"69","Total Pre-Terminal Catch",2009,782799,734865.92,749306,776026.05
"70","Total Pre-Terminal Catch",2010,914017,836725.12,859555,948517.5
"71","Total Pre-Terminal Catch",2011,1141851,976339.56,1059192,1069390.02
"72","Total Pre-Terminal Catch",2012,1032940,864647.67,940070,939839.44
"73","Total Pre-Terminal Catch",2013,993423,807143.8,849288,985853.6
"74","Total Pre-Terminal Catch",2014,1516632,1320609.93,1302830,1545097.2
"75","Total Pre-Terminal Catch",2015,1239994,1092074,1110671,1166988.77
"76","Total Pre-Terminal Catch",2016,1048814,936342.13,1006000,1028133.6
"77","Alaska Troll",1979,337672,232138.53,337672,220878.63
"78","Alaska Troll",1980,303643,267340.04,303643,241617.48
"79","Alaska Troll",1981,248782,246603.78,248782,220042.68
"80","Alaska Troll",1982,241938,317923.98,241938,220708.3
"81","Alaska Troll",1983,269821,383383.96,269821,259084.34
"82","Alaska Troll",1984,235622,277353.85,235622,220428.34
"83","Alaska Troll",1985,211933,223227.52,211933,178965.7
"84","Alaska Troll",1986,231649,243994.29,231649,195614.79
"85","Alaska Troll",1987,231051,243364.38,231051,195109.8
"86","Alaska Troll",1988,217088,228657.32,217088,183318.87
"87","Alaska Troll",1989,224182,236129.37,224182,189309.3
"88","Alaska Troll",1990,263528,277572.19,263528,222534.85
"89","Alaska Troll",1991,231803,244156.44,231803,195744.79
"90","Alaska Troll",1992,162617,171283.36,162617,137321.07
"91","Alaska Troll",1993,212350,223666.78,212350,179317.81
"92","Alaska Troll",1994,177146,186586.61,177146,149589.97
"93","Alaska Troll",1995,115072,121204.57,115072,97171.95
"94","Alaska Troll",1996,107581,113314.28,107581,90846.22
"95","Alaska Troll",1997,221944,233772.1,221944,187419.45
"96","Alaska Troll",1998,183489,193267.69,183489,154946.34
"97","Alaska Troll",1999,132741,139815.13,132741,112092.45
"98","Alaska Troll",2000,133963,141102.26,133963,113124.37
"99","Alaska Troll",2001,128692,135550.44,128692,108673.31
"100","Alaska Troll",2002,298132,314020.37,298132,251756.01
"101","Alaska Troll",2003,307380,323761.15,307380,259565.45
"102","Alaska Troll",2004,321876,339029.78,321876,271806.47
"103","Alaska Troll",2005,304891,321139.56,304891,257463.61
"104","Alaska Troll",2006,263980,278048.27,263980,222916.55
"105","Alaska Troll",2007,240472,253287.47,240472,203065.36
"106","Alaska Troll",2008,126397,133133.02,126397,106735.27
"107","Alaska Troll",2009,159166,167648.44,159166,134406.93
"108","Alaska Troll",2010,178023,187510.43,178023,150330.59
"109","Alaska Troll",2011,220371,232115.24,220371,186091.16
"110","Alaska Troll",2012,191519,201725.64,191519,161727.25
"111","Alaska Troll",2013,134600,141773.28,134600,113662.3
"112","Alaska Troll",2014,340007,358126.98,340007,287117.16
"113","Alaska Troll",2015,251088,264469.23,251088,212029.92
"114","Alaska Troll",2016,266008,280184.39,266008,224629.08
"115","North B.C. Troll",1979,147576,169529.12,147576,130815.52
"116","North B.C. Troll",1980,157198,170325.86,157198,126432.2
"117","North B.C. Troll",1981,153065,169996.39,153065,120753.02
"118","North B.C. Troll",1982,173472,203715.05,173472,126647.73
"119","North B.C. Troll",1983,162837,219487.51,162837,163350.86
"120","North B.C. Troll",1984,185134,260538.02,185134,267965.19
"121","North B.C. Troll",1985,165845,202139.21,165845,158509.01
"122","North B.C. Troll",1986,175715,214169.21,175715,167942.45
"123","North B.C. Troll",1987,177457,216292.46,177457,169607.42
"124","North B.C. Troll",1988,152369,185714.04,152369,145629.12
"125","North B.C. Troll",1989,207679,253128.31,207679,198492.55
"126","North B.C. Troll",1990,154109,187834.86,154109,147292.15
"127","North B.C. Troll",1991,194018,236477.68,194018,185435.78
"128","North B.C. Troll",1992,142340,173490.25,142340,136043.7
"129","North B.C. Troll",1993,161686,197070,161686,154534.01
"130","North B.C. Troll",1994,164581,200598.52,164581,157300.94
"131","North B.C. Troll",1995,56857,69299.86,56857,54341.98
"132","North B.C. Troll",1996,8,0,8,7.63
"133","North B.C. Troll",1997,83261,101482.17,83261,79578.08
"134","North B.C. Troll",1998,109072,132941.73,109072,104247.35
"135","North B.C. Troll",1999,54097,65935.8,54097,51704.07
"136","North B.C. Troll",2000,9948,12125.05,9948,9507.95
"137","North B.C. Troll",2001,12934,15764.54,12934,12361.82
"138","North B.C. Troll",2002,102731,125213.1,102731,98186.85
"139","North B.C. Troll",2003,140497,171243.89,140497,134282.23
"140","North B.C. Troll",2004,167508,204166.13,167508,160098.44
"141","North B.C. Troll",2005,174806,213061.27,174806,167073.64
"142","North B.C. Troll",2006,151485,184636.59,151485,144784.23
"143","North B.C. Troll",2007,83235,101450.5,83235,79553.2
"144","North B.C. Troll",2008,52147,63559.02,52147,49840.34
"145","North B.C. Troll",2009,75470,91986.14,75470,72131.64
"146","North B.C. Troll",2010,90213,109955.57,90213,86222.54
"147","North B.C. Troll",2011,74660,90998.86,74660,71357.48
"148","North B.C. Troll",2012,80257,97820.78,80257,76706.9
"149","North B.C. Troll",2013,69264,84422,69264,66200.18
"150","North B.C. Troll",2014,172001,209642.4,172001,164392.71
"151","North B.C. Troll",2015,106703,130054.3,106703,101983.07
"152","North B.C. Troll",2016,147381,179634.42,147381,140861.75
"153","Central B.C. Troll",1979,109261,77050.15,109261,97634.58
"154","Central B.C. Troll",1980,98059,69462.2,98059,92464.57
"155","Central B.C. Troll",1981,78659,77023.98,78659,92687.75
"156","Central B.C. Troll",1982,75767,91496.41,75767,99159.68
"157","Central B.C. Troll",1983,105166,149491.51,105166,106295.88
"158","Central B.C. Troll",1984,83862,97354.37,83862,61129.97
"159","Central B.C. Troll",1985,28814,29394.95,28814,28740.7
"160","Central B.C. Troll",1986,52559,53618.73,52559,52425.27
"161","Central B.C. Troll",1987,64015,65305.67,64015,63852.08
"162","Central B.C. Troll",1988,31103,31730.13,31103,31023.87
"163","Central B.C. Troll",1989,19092,19476.91,19092,19043.4
"164","Central B.C. Troll",1990,27313,27863.63,27313,27243.52
"165","Central B.C. Troll",1991,27853,28414.53,27853,27782.1
"166","Central B.C. Troll",1992,42311,43164.02,42311,42203.36
"167","Central B.C. Troll",1993,24780,25279.61,24780,24716.95
"168","Central B.C. Troll",1994,20155,20561.36,20155,20103.66
"169","Central B.C. Troll",1995,4681,4775.41,4681,4669.06
"170","Central B.C. Troll",1996,0,0,0,0
"171","Central B.C. Troll",1997,10520,10732.11,10520,10493.26
"172","Central B.C. Troll",1998,4317,4404.05,4317,4305.95
"173","Central B.C. Troll",1999,2346,2393.34,2346,2339.99
"174","Central B.C. Troll",2000,85,86.78,85,84.76
"175","Central B.C. Troll",2001,453,462.12,453,451.87
"176","Central B.C. Troll",2002,611,623.3,611,609.47
"177","Central B.C. Troll",2003,719,733.49,719,717.13
"178","Central B.C. Troll",2004,316,322.42,316,315.23
"179","Central B.C. Troll",2005,24,24.45,24,23.93
"180","Central B.C. Troll",2006,0,0,0,0
"181","Central B.C. Troll",2007,0,0,0,0
"182","Central B.C. Troll",2008,9,9.21,9,8.95
"183","Central B.C. Troll",2009,0,0,0,0
"184","Central B.C. Troll",2010,0,0,0,0
"185","Central B.C. Troll",2011,0,0,0,0
"186","Central B.C. Troll",2012,0,0,0,0
"187","Central B.C. Troll",2013,0,0,0,0
"188","Central B.C. Troll",2014,0,0,0,0
"189","Central B.C. Troll",2015,0,0,0,0
"190","Central B.C. Troll",2016,0,0,0,0
"191","West Coast Vancouver Island Troll",1979,477222,389788.79,477222,339816.12
"192","West Coast Vancouver Island Troll",1980,486303,341537.06,486303,300432.51
"193","West Coast Vancouver Island Troll",1981,423266,323229.24,423266,288052.01
"194","West Coast Vancouver Island Troll",1982,538510,348183.44,538510,309696.57
"195","West Coast Vancouver Island Troll",1983,395636,457563.54,395636,469666.65
"196","West Coast Vancouver Island Troll",1984,471294,718711.85,471294,618140.91
"197","West Coast Vancouver Island Troll",1985,345937,319520.99,345937,288150.19
"198","West Coast Vancouver Island Troll",1986,350227,323483.46,350227,291723.58
"199","West Coast Vancouver Island Troll",1987,378931,349995.51,378931,315632.76
"200","West Coast Vancouver Island Troll",1988,408668,377461.82,408668,340402.42
"201","West Coast Vancouver Island Troll",1989,203751,188192.39,203751,169715.56
"202","West Coast Vancouver Island Troll",1990,297858,275113.32,297858,248102.51
"203","West Coast Vancouver Island Troll",1991,203035,187531.1,203035,169119.15
"204","West Coast Vancouver Island Troll",1992,340146,314172.17,340146,283326.64
"205","West Coast Vancouver Island Troll",1993,277033,255878.53,277033,230756.24
"206","West Coast Vancouver Island Troll",1994,150039,138581.94,150039,124975.84
"207","West Coast Vancouver Island Troll",1995,81454,75234.09,81454,67847.55
"208","West Coast Vancouver Island Troll",1996,4,0,4,3.37
"209","West Coast Vancouver Island Troll",1997,52688,48664.71,52688,43886.83
"210","West Coast Vancouver Island Troll",1998,5140,0,5140,4281.41
"211","West Coast Vancouver Island Troll",1999,7434,6866.31,7434,6192.19
"212","West Coast Vancouver Island Troll",2000,64547,59618.11,64547,53764.76
"213","West Coast Vancouver Island Troll",2001,79668,73584.53,79668,66359.92
"214","West Coast Vancouver Island Troll",2002,126383,116732.31,126383,105271.45
"215","West Coast Vancouver Island Troll",2003,146736,135531.1,146736,122224.6
"216","West Coast Vancouver Island Troll",2004,171166,158095.65,171166,142573.71
"217","West Coast Vancouver Island Troll",2005,148798,137435.68,148798,123942.16
"218","West Coast Vancouver Island Troll",2006,108978,100656.35,108978,90773.85
"219","West Coast Vancouver Island Troll",2007,92921,85825.47,92921,77399.06
"220","West Coast Vancouver Island Troll",2008,94704,87472.33,94704,78884.24
"221","West Coast Vancouver Island Troll",2009,58191,53747.49,58191,48470.52
"222","West Coast Vancouver Island Troll",2010,84123,77699.3,84123,70070.73
"223","West Coast Vancouver Island Troll",2011,129023,119170.72,129023,107470.46
"224","West Coast Vancouver Island Troll",2012,60530,55907.89,60530,50418.78
"225","West Coast Vancouver Island Troll",2013,49526,45744.15,49526,41252.98
"226","West Coast Vancouver Island Troll",2014,129204,119337.85,129204,107621.2
"227","West Coast Vancouver Island Troll",2015,68522,63289.61,68522,57075.85
"228","West Coast Vancouver Island Troll",2016,60831,56185.87,60831,50669.52
"229","North of Falcon Troll",1979,140844,171800.05,140844,191392.43
"230","North of Falcon Troll",1980,136391,134704.58,136391,150607.65
"231","North of Falcon Troll",1981,125161,141209.58,125161,160119.05
"232","North of Falcon Troll",1982,173744,146683.45,173744,164656.41
"233","North of Falcon Troll",1983,82075,69827.77,82075,68558.12
"234","North of Falcon Troll",1984,31125,24642.61,31125,40784.52
"235","North of Falcon Troll",1985,68088,68041.4,68088,76659.34
"236","North of Falcon Troll",1986,82000,81943.87,82000,92322.67
"237","North of Falcon Troll",1987,126000,125913.71,126000,141861.59
"238","North of Falcon Troll",1988,157000,156892.56,157000,176764.07
"239","North of Falcon Troll",1989,140600,140503.72,140600,158299.57
"240","North of Falcon Troll",1990,113628,113550.18,113628,127932.16
"241","North of Falcon Troll",1991,88862,88801.1,88862,100048.45
"242","North of Falcon Troll",1992,100624,100555.08,100624,113291.17
"243","North of Falcon Troll",1993,65937,65891.84,65937,74237.52
"244","North of Falcon Troll",1994,7919,7913.56,7919,8915.87
"245","North of Falcon Troll",1995,15906,15895.13,15906,17908.38
"246","North of Falcon Troll",1996,22210,22194.8,22210,25005.9
"247","North of Falcon Troll",1997,21358,21343.37,21358,24046.66
"248","North of Falcon Troll",1998,21329,21314.39,21329,24013.98
"249","North of Falcon Troll",1999,45581,45549.8,45581,51319
"250","North of Falcon Troll",2000,20506,20492,20506,23087.42
"251","North of Falcon Troll",2001,56137,56098.58,56137,63203.87
"252","North of Falcon Troll",2002,108245,108170.94,108245,121871.49
"253","North of Falcon Troll",2003,102194,102124.04,102194,115058.75
"254","North of Falcon Troll",2004,108975,108900.45,108975,122693.43
"255","North of Falcon Troll",2005,92470,92406.71,92470,104110.67
"256","North of Falcon Troll",2006,58428,58388,58428,65783.24
"257","North of Falcon Troll",2007,43071,43041.47,43071,48493.08
"258","North of Falcon Troll",2008,36916,36890.76,36916,41563.21
"259","North of Falcon Troll",2009,28690,28670.33,28690,32301.69
"260","North of Falcon Troll",2010,90576,90513.94,90576,101978.26
"261","North of Falcon Troll",2011,65523,65478.15,65523,73771.44
"262","North of Falcon Troll",2012,100818,100749,100818,113509.58
"263","North of Falcon Troll",2013,95210,95144.8,95210,107195.61
"264","North of Falcon Troll",2014,121490,121406.82,121490,136783.88
"265","North of Falcon Troll",2015,130148,130058.89,130148,146531.77
"266","North of Falcon Troll",2016,42234,42205.08,42234,47550.65
"2301","South of Falcon Troll",1979,112280,34223.57,NA,NA
"2311","South of Falcon Troll",1980,131294,29748.07,NA,NA
"2321","South of Falcon Troll",1981,64102,29052.5,NA,NA
"2331","South of Falcon Troll",1982,145148,30210.8,NA,NA
"2341","South of Falcon Troll",1983,47519,8841.63,NA,NA
"2351","South of Falcon Troll",1984,36084,14129.09,NA,NA
"2361","South of Falcon Troll",1985,193770,52812.91,NA,NA
"2371","South of Falcon Troll",1986,342092,93238.76,NA,NA
"2381","South of Falcon Troll",1987,479427,130670.06,NA,NA
"2391","South of Falcon Troll",1988,430383,117302.87,NA,NA
"2401","South of Falcon Troll",1989,333585,90920.16,NA,NA
"2411","South of Falcon Troll",1990,227637,62043.51,NA,NA
"2421","South of Falcon Troll",1991,73323,19984.52,NA,NA
"2431","South of Falcon Troll",1992,108247,29503.22,NA,NA
"2441","South of Falcon Troll",1993,81112,22107.43,NA,NA
"2451","South of Falcon Troll",1994,23729,6467.45,NA,NA
"2461","South of Falcon Troll",1995,210464,57362.93,NA,NA
"2471","South of Falcon Troll",1996,166645,45419.88,NA,NA
"2481","South of Falcon Troll",1997,146158,39836.03,NA,NA
"2491","South of Falcon Troll",1998,123468,33651.76,NA,NA
"2501","South of Falcon Troll",1999,61156,16668.36,NA,NA
"2511","South of Falcon Troll",2000,130192,35484.42,NA,NA
"2521","South of Falcon Troll",2001,267273,72846.49,NA,NA
"2531","South of Falcon Troll",2002,284589,77566.06,NA,NA
"2541","South of Falcon Troll",2003,314222,85642.66,NA,NA
"2551","South of Falcon Troll",2004,241107,65714.81,NA,NA
"2561","South of Falcon Troll",2005,238944,65125.28,NA,NA
"2571","South of Falcon Troll",2006,23738,6469.87,NA,NA
"2581","South of Falcon Troll",2007,29947,8162.2,NA,NA
"2591","South of Falcon Troll",2008,284,77.41,NA,NA
"2601","South of Falcon Troll",2009,437,119.09,NA,NA
"2611","South of Falcon Troll",2010,27444,7479.98,NA,NA
"2621","South of Falcon Troll",2011,27919,7609.42,NA,NA
"2631","South of Falcon Troll",2012,59213,16138.76,NA,NA
"2641","South of Falcon Troll",2013,103996,28344.58,NA,NA
"2651","South of Falcon Troll",2014,175768,47906.39,NA,NA
"2661","South of Falcon Troll",2015,89154,24299.36,NA,NA
"267","South of Falcon Troll",2016,39820,10853.13,NA,NA
"1100","Georgia Strait Troll",1979,254997,153203.37,254997,214234.39
"268","Georgia Strait Troll",1980,273169,129824.52,273169,184134.33
"310","Georgia Strait Troll",1981,239662,156384.31,239662,176649.64
"410","Georgia Strait Troll",1982,179046,148454.79,179046,166838.74
"510","Georgia Strait Troll",1983,104978,86734.81,104978,123135.86
"610","Georgia Strait Troll",1984,89992,95941.53,89992,110408.13
"710","Georgia Strait Troll",1985,56009,37796.18,56009,47844.78
"810","Georgia Strait Troll",1986,43925,29641.6,43925,37522.16
"910","Georgia Strait Troll",1987,38064,25686.48,38064,32515.53
"1010","Georgia Strait Troll",1988,20244,13661.14,20244,17293.11
"1110","Georgia Strait Troll",1989,28443,19193.98,28443,24296.97
"1210","Georgia Strait Troll",1990,34301,23147.12,34301,29301.05
"1310","Georgia Strait Troll",1991,32404,21867.01,32404,27680.58
"1410","Georgia Strait Troll",1992,37250,25137.18,37250,31820.17
"1510","Georgia Strait Troll",1993,33292,22466.21,33292,28439.14
"1610","Georgia Strait Troll",1994,12917,8716.66,12917,11034.13
"1710","Georgia Strait Troll",1995,139,93.82,139,118.76
"1810","Georgia Strait Troll",1996,14,9.41,14,11.96
"1910","Georgia Strait Troll",1997,806,543.87,806,688.55
"2010","Georgia Strait Troll",1998,303,204.45,303,258.84
"2110","Georgia Strait Troll",1999,219,147.85,219,187.08
"2210","Georgia Strait Troll",2000,609,410.98,609,520.23
"2310","Georgia Strait Troll",2001,311,209.87,311,265.65
"2410","Georgia Strait Troll",2002,459,309.76,459,392.09
"2510","Georgia Strait Troll",2003,279,188.28,279,238.3
"269","Georgia Strait Troll",2004,389,262.5,389,332.32
"271","Georgia Strait Troll",2005,11,7.42,11,9.39
"281","Georgia Strait Troll",2006,0,0,0,0
"291","Georgia Strait Troll",2007,0,0,0,0
"301","Georgia Strait Troll",2008,0,0,0,0
"311","Georgia Strait Troll",2009,0,0,0,0
"321","Georgia Strait Troll",2010,5,3.34,5,4.26
"331","Georgia Strait Troll",2011,0,0,0,0
"341","Georgia Strait Troll",2012,0,0,0,0
"351","Georgia Strait Troll",2013,0,0,0,0
"361","Georgia Strait Troll",2014,0,0,0,0
"371","Georgia Strait Troll",2015,0,0,0,0
"381","Georgia Strait Troll",2016,0,0,0,0
"1101","Alaska Net",1979,28388,17506.53,28388,15361.46
"270","Alaska Net",1980,20114,20950.71,20114,15082.59
"312","Alaska Net",1981,18952,22183.62,18952,16306.13
"411","Alaska Net",1982,46992,29744.46,46992,17771.41
"511","Alaska Net",1983,19516,25336.72,19516,9943.3
"611","Alaska Net",1984,32405,41403.96,32405,17219.24
"711","Alaska Net",1985,33329,31477.69,33329,18367.5
"811","Alaska Net",1986,20564,19421.73,20564,11332.72
"911","Alaska Net",1987,13979,13202.52,13979,7703.77
"1011","Alaska Net",1988,17448,16478.87,17448,9615.49
"1111","Alaska Net",1989,18549,17518.7,18549,10222.27
"1211","Alaska Net",1990,16108,15213.29,16108,8877.03
"1311","Alaska Net",1991,21039,19870.36,21039,11594.49
"1411","Alaska Net",1992,24017,22682.94,24017,13235.67
"1511","Alaska Net",1993,16166,15268.04,16166,8909
"1611","Alaska Net",1994,22552,21299.32,22552,12428.28
"1711","Alaska Net",1995,26371,24906.22,26371,14532.92
"1811","Alaska Net",1996,8441,7972.15,8441,4651.81
"1911","Alaska Net",1997,11447,10811.18,11447,6308.38
"2011","Alaska Net",1998,13360,12617.94,13360,7362.66
"2111","Alaska Net",1999,12943,12224.04,12943,7132.86
"2211","Alaska Net",2000,11091,10474.92,11091,6112.19
"2312","Alaska Net",2001,13502,12752.02,13502,7440.9
"2412","Alaska Net",2002,13497,12747.29,13497,7438.14
"2512","Alaska Net",2003,23534,22226.8,23534,12969.47
"2610","Alaska Net",2004,39730,37523.14,39730,21895.03
"272","Alaska Net",2005,20415,19281.04,20415,11250.6
"282","Alaska Net",2006,26710,25226.37,26710,14719.79
"292","Alaska Net",2007,25428,24015.55,25428,14013.25
"302","Alaska Net",2008,13839,13070.25,13839,7626.62
"313","Alaska Net",2009,20744,19591.78,20744,11431.92
"322","Alaska Net",2010,8411,7943.82,8411,4635.29
"332","Alaska Net",2011,16338,15430.47,16338,9003.79
"342","Alaska Net",2012,13311,12571.6,13311,7335.62
"352","Alaska Net",2013,13522,12770.87,13522,7451.92
"362","Alaska Net",2014,21208,20029.97,21208,11687.65
"372","Alaska Net",2015,18766,17723.63,18766,10341.86
"382","Alaska Net",2016,25206,23805.92,25206,13890.93
"1102","North B.C. Net",1979,55472,27041.17,55472,36004.34
"273","North B.C. Net",1980,35882,27917.43,35882,31955.24
"314","North B.C. Net",1981,53337,27195.93,53337,34465.36
"412","North B.C. Net",1982,77462,32927.16,77462,35493.17
"512","North B.C. Net",1983,25318,41143.21,25318,25684.4
"612","North B.C. Net",1984,47293,46427.28,47293,37777.14
"712","North B.C. Net",1985,63177,43434.62,63177,43161.84
"812","North B.C. Net",1986,38061,26167.23,38061,26002.91
"912","North B.C. Net",1987,38579,26523.31,38579,26356.77
"1012","North B.C. Net",1988,27550,18940.79,27550,18821.89
"1112","North B.C. Net",1989,42005,28878.87,42005,28697.36
"1212","North B.C. Net",1990,32132,22091.1,32132,21952.25
"1312","North B.C. Net",1991,49303,33896.38,49303,33683.27
"1412","North B.C. Net",1992,35004,24065.94,35004,23914.39
"1512","North B.C. Net",1993,35883,24670.15,35883,24514.89
"1612","North B.C. Net",1994,18910,13001.14,18910,12919.12
"1712","North B.C. Net",1995,24300,16706.64,24300,16601.47
"1812","North B.C. Net",1996,30589,21030.14,33080,22599.89
"1912","North B.C. Net",1997,20831,14321.47,22355,15272.7
"2012","North B.C. Net",1998,6136,4218.56,7833,5351.43
"2112","North B.C. Net",1999,8662,5955.2,11387,7779.45
"2212","North B.C. Net",2000,19715,13554.26,22849,15610.22
"2313","North B.C. Net",2001,22667,15583.68,25410,17359.86
"2413","North B.C. Net",2002,13515,9291.67,15211,10391.98
"2513","North B.C. Net",2003,13400,9212.61,15230,10405.01
"2612","North B.C. Net",2004,11917,8193.11,12305,8406.62
"274","North B.C. Net",2005,6850,4709.47,6850,4679.87
"283","North B.C. Net",2006,12561,8635.8,12561,8581.53
"293","North B.C. Net",2007,10079,6929.68,10079,6885.87
"303","North B.C. Net",2008,5938,4082.42,5938,4056.79
"315","North B.C. Net",2009,3083,2119.6,3083,2106.23
"323","North B.C. Net",2010,2182,1500.15,2182,1490.74
"333","North B.C. Net",2011,3586,2465.41,3586,2449.9
"343","North B.C. Net",2012,780,536.23,780,532.87
"353","North B.C. Net",2013,2126,1461.64,2126,1452.46
"363","North B.C. Net",2014,2632,1809.54,2632,1798.19
"373","North B.C. Net",2015,2434,1673.39,2434,1662.87
"383","North B.C. Net",2016,1222,840.13,1222,834.86
"1103","Central B.C. Net",1979,76120,48805.7,76120,68242.49
"275","Central B.C. Net",1980,49142,43581.98,49142,64452.43
"316","Central B.C. Net",1981,29458,48943.57,29458,57965.78
"413","Central B.C. Net",1982,47082,53647.24,47082,56230.95
"513","Central B.C. Net",1983,32575,52964.06,32575,16839.21
"613","Central B.C. Net",1984,9644,75149.39,9644,8734.56
"713","Central B.C. Net",1985,27141,35935.57,27141,30304.76
"813","Central B.C. Net",1986,55391,73339.5,55391,61847.67
"913","Central B.C. Net",1987,21395,28327.66,21395,23888.92
"1013","Central B.C. Net",1988,21224,28101.28,21224,23698.04
"1113","Central B.C. Net",1989,6275,8308.31,6275,7006.44
"1213","Central B.C. Net",1990,28489,37720.44,28489,31809.84
"1313","Central B.C. Net",1991,15024,19892.36,15024,16775.28
"1413","Central B.C. Net",1992,17030,22548.34,17030,19015.11
"1513","Central B.C. Net",1993,7791,10315.53,7791,8699.14
"1613","Central B.C. Net",1994,9310,12326.83,9310,10395.24
"1713","Central B.C. Net",1995,3992,5285.58,3992,4457.36
"1813","Central B.C. Net",1996,7201,9534.32,7201,8040.42
"1913","Central B.C. Net",1997,3650,4832.73,3650,4075.5
"2013","Central B.C. Net",1998,5467,7238.5,5467,6104.29
"2113","Central B.C. Net",1999,4342,5748.96,4342,4848.13
"2213","Central B.C. Net",2000,3197,4232.93,3197,3569.68
"2314","Central B.C. Net",2001,6465,8559.85,6465,7218.58
