"FisheryNum","FisheryName","FisheryGroup","Year","Observed_Catch","Model_LCatch","Model_TM"
8,"Georgia Strait Troll","Georgia Strait Troll",2010,5,3.34,4.07
8,"Georgia Strait Troll","Georgia Strait Troll",2011,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2012,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2013,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2014,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2015,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2016,0,0,0
8,"Georgia Strait Troll","Georgia Strait Troll",2017,0,0,0
9,"Alaska Net","Alaska Net",1979,28388,17506.53,18933.22
9,"Alaska Net","Alaska Net",1980,20114,20950.71,22266.02
9,"Alaska Net","Alaska Net",1981,18952,22183.62,24351.68
9,"Alaska Net","Alaska Net",1982,46992,29744.46,32211.23
9,"Alaska Net","Alaska Net",1983,19516,25336.72,27266.07
9,"Alaska Net","Alaska Net",1984,32405,41403.96,43690.3
9,"Alaska Net","Alaska Net",1985,33329,31477.69,81999.71
9,"Alaska Net","Alaska Net",1986,20564,19421.73,56071.58
9,"Alaska Net","Alaska Net",1987,13979,13202.52,26812.28
9,"Alaska Net","Alaska Net",1988,17448,16478.87,39356.78
9,"Alaska Net","Alaska Net",1989,18549,17518.7,65551.71
9,"Alaska Net","Alaska Net",1990,16108,15213.29,38137.21
9,"Alaska Net","Alaska Net",1991,21039,19870.36,44084
9,"Alaska Net","Alaska Net",1992,24017,22682.94,176235.87
9,"Alaska Net","Alaska Net",1993,16166,15268.04,32455.04
9,"Alaska Net","Alaska Net",1994,22552,21299.32,76019.56
9,"Alaska Net","Alaska Net",1995,26371,24906.22,47319.56
9,"Alaska Net","Alaska Net",1996,8441,7972.15,10579.64
9,"Alaska Net","Alaska Net",1997,11447,10811.18,16803.16
9,"Alaska Net","Alaska Net",1998,13360,12617.94,20613.22
9,"Alaska Net","Alaska Net",1999,12943,12224.04,16117.9
9,"Alaska Net","Alaska Net",2000,11091,10474.92,13225.57
9,"Alaska Net","Alaska Net",2001,13502,12752.02,17695.01
9,"Alaska Net","Alaska Net",2002,13497,12747.29,16828.13
9,"Alaska Net","Alaska Net",2003,23534,22226.8,27442.02
9,"Alaska Net","Alaska Net",2004,39730,37523.14,53749.89
9,"Alaska Net","Alaska Net",2005,20415,19281.04,22819.34
9,"Alaska Net","Alaska Net",2006,26710,25226.37,29640.74
9,"Alaska Net","Alaska Net",2007,25428,24015.55,50536.73
9,"Alaska Net","Alaska Net",2008,13839,13070.25,16051.54
9,"Alaska Net","Alaska Net",2009,20744,19591.78,23583.18
9,"Alaska Net","Alaska Net",2010,8411,7943.82,10463.86
9,"Alaska Net","Alaska Net",2011,16338,15430.47,18534.66
9,"Alaska Net","Alaska Net",2012,13311,12571.6,22503.34
9,"Alaska Net","Alaska Net",2013,13522,12770.87,34018.57
9,"Alaska Net","Alaska Net",2014,21208,20029.97,23887.32
9,"Alaska Net","Alaska Net",2015,18766,17723.63,32579.53
9,"Alaska Net","Alaska Net",2016,25206,23805.92,27147.69
10,"North B.C. Net","North B.C. Net",1979,55472,27041.17,29017.93
10,"North B.C. Net","North B.C. Net",1980,35882,27917.43,29951.69
10,"North B.C. Net","North B.C. Net",1981,53337,27195.93,29585.65
10,"North B.C. Net","North B.C. Net",1982,77462,32927.16,35502.1
10,"North B.C. Net","North B.C. Net",1983,25318,41143.21,44430.38
10,"North B.C. Net","North B.C. Net",1984,47293,46427.28,49651.06
10,"North B.C. Net","North B.C. Net",1985,63177,43434.62,46168.92
10,"North B.C. Net","North B.C. Net",1986,38061,26167.23,27871.2
10,"North B.C. Net","North B.C. Net",1987,38579,26523.31,28086.13
10,"North B.C. Net","North B.C. Net",1988,27550,18940.79,19905.02
10,"North B.C. Net","North B.C. Net",1989,42005,28878.87,30388.24
10,"North B.C. Net","North B.C. Net",1990,32132,22091.1,23312.4
10,"North B.C. Net","North B.C. Net",1991,49303,33896.38,35599.47
10,"North B.C. Net","North B.C. Net",1992,35004,24065.94,25206.24
10,"North B.C. Net","North B.C. Net",1993,35883,24670.15,25436.3
